GEOID,coordinates
371190001005,"[[[-80.85137, 35.218458], [-80.852578, 35.2196], [-80.849104, 35.223034], [-80.843083, 35.2272], [-80.83802, 35.222916], [-80.83811, 35.222848], [-80.83921, 35.2221], [-80.841996, 35.220125], [-80.84358, 35.219106], [-80.844524, 35.219918], [-80.848903, 35.218653], [-80.849634, 35.218285], [-80.850552, 35.217675], [-80.85137, 35.218458]]]"
371190003001,"[[[-80.833939, 35.213349], [-80.836052, 35.210302], [-80.83613, 35.206256], [-80.836128, 35.205946], [-80.835944, 35.205079], [-80.835902, 35.20489], [-80.836858, 35.205645], [-80.838287, 35.206917], [-80.844299, 35.213479], [-80.846672, 35.216041], [-80.848158, 35.217656], [-80.848903, 35.218653], [-80.844524, 35.219918], [-80.84358, 35.219106], [-80.837451, 35.213949], [-80.833939, 35.213349]]]"
371190004002,"[[[-80.856785, 35.214548], [-80.85137, 35.218458], [-80.850552, 35.217675], [-80.849634, 35.218285], [-80.848903, 35.218653], [-80.848158, 35.217656], [-80.846672, 35.216041], [-80.853281, 35.211937], [-80.855607, 35.213672], [-80.856785, 35.214548]]]"
371190005001,"[[[-80.840818, 35.237329], [-80.840436, 35.237261], [-80.838431, 35.236752], [-80.835193, 35.235642], [-80.833104, 35.234449], [-80.830593, 35.232942], [-80.831793, 35.231942], [-80.833429, 35.230813], [-80.833929, 35.231243], [-80.835541, 35.232534], [-80.836577, 35.233447], [-80.839796, 35.231163], [-80.841829, 35.231258], [-80.844749, 35.233802], [-80.84062, 35.23678], [-80.840818, 35.237329]]]"
371190005002,"[[[-80.844749, 35.233802], [-80.845393, 35.234342], [-80.848427, 35.231802], [-80.852873, 35.235067], [-80.855789, 35.235923], [-80.854197, 35.237729], [-80.850497, 35.241046], [-80.848393, 35.239442], [-80.841793, 35.237642], [-80.840893, 35.237342], [-80.840818, 35.237329], [-80.84062, 35.23678], [-80.844749, 35.233802]]]"
371190005003,"[[[-80.860434, 35.229011], [-80.859072, 35.232665], [-80.855789, 35.235923], [-80.852873, 35.235067], [-80.848427, 35.231802], [-80.848229, 35.229769], [-80.850164, 35.228311], [-80.848937, 35.227142], [-80.85182, 35.22444], [-80.853939, 35.22365], [-80.856831, 35.226998], [-80.860434, 35.229011]]]"
371190006002,"[[[-80.830012, 35.221281], [-80.832132, 35.218174], [-80.832426, 35.217479], [-80.832507, 35.216408], [-80.833514, 35.217117], [-80.83921, 35.2221], [-80.83811, 35.222848], [-80.83802, 35.222916], [-80.835844, 35.22447], [-80.836821, 35.225307], [-80.834669, 35.226815], [-80.836596, 35.22843], [-80.833429, 35.230813], [-80.831793, 35.231942], [-80.830593, 35.232942], [-80.828489, 35.231138], [-80.827534, 35.230375], [-80.83476, 35.225242], [-80.830012, 35.221281]]]"
371190007001,"[[[-80.820136, 35.234992], [-80.823165, 35.232179], [-80.822339, 35.230033], [-80.824857, 35.22788], [-80.826593, 35.229342], [-80.827534, 35.230375], [-80.828489, 35.231138], [-80.830593, 35.232942], [-80.827336, 35.235385], [-80.813357, 35.24616], [-80.812392, 35.246642], [-80.811692, 35.247242], [-80.807792, 35.248642], [-80.805919, 35.249154], [-80.804559, 35.247688], [-80.810166, 35.244443], [-80.811009, 35.243199], [-80.811371, 35.242318], [-80.812152, 35.241892], [-80.817641, 35.237677], [-80.820136, 35.234992]]]"
371190008002,"[[[-80.828485, 35.224796], [-80.827308, 35.227346], [-80.824857, 35.22788], [-80.823777, 35.227009], [-80.819793, 35.224442], [-80.817996, 35.223118], [-80.81833, 35.222356], [-80.818551, 35.221321], [-80.821221, 35.22181], [-80.821655, 35.221932], [-80.825844, 35.223121], [-80.826737, 35.223669], [-80.82817, 35.224585], [-80.828404, 35.224751], [-80.828485, 35.224796]]]"
371190009001,"[[[-80.808356, 35.241766], [-80.80339, 35.240785], [-80.802566, 35.237215], [-80.802675, 35.236535], [-80.802635, 35.23638], [-80.803319, 35.236038], [-80.805007, 35.235052], [-80.815041, 35.236323], [-80.809863, 35.240334], [-80.808577, 35.241352], [-80.808356, 35.241766]]]"
371190009002,"[[[-80.805007, 35.235052], [-80.807771, 35.232822], [-80.811067, 35.232901], [-80.815402, 35.233524], [-80.820136, 35.234992], [-80.817641, 35.237677], [-80.812152, 35.241892], [-80.811371, 35.242318], [-80.811009, 35.243199], [-80.808356, 35.241766], [-80.808577, 35.241352], [-80.809863, 35.240334], [-80.815041, 35.236323], [-80.805007, 35.235052]]]"
371190010002,"[[[-80.802711, 35.223798], [-80.801994, 35.22359], [-80.801627, 35.219527], [-80.810836, 35.220264], [-80.81077, 35.220684], [-80.809677, 35.225073], [-80.802711, 35.223798]]]"
371190010003,"[[[-80.818551, 35.221321], [-80.81833, 35.222356], [-80.817996, 35.223118], [-80.813558, 35.226941], [-80.812047, 35.229288], [-80.811067, 35.232901], [-80.807771, 35.232822], [-80.807853, 35.23245], [-80.809677, 35.225073], [-80.81077, 35.220684], [-80.810836, 35.220264], [-80.813869, 35.220415], [-80.816644, 35.220928], [-80.818494, 35.22131], [-80.818551, 35.221321]]]"
371190011001,"[[[-80.795515, 35.218374], [-80.797919, 35.214344], [-80.800292, 35.212602], [-80.800602, 35.212353], [-80.80093, 35.211395], [-80.801076, 35.210575], [-80.803304, 35.212928], [-80.811057, 35.21701], [-80.815557, 35.217862], [-80.816644, 35.220928], [-80.813869, 35.220415], [-80.810836, 35.220264], [-80.801627, 35.219527], [-80.800146, 35.219388], [-80.799229, 35.219303], [-80.797889, 35.21916], [-80.795515, 35.218374]]]"
371190062033,"[[[-80.874958, 35.483495], [-80.875727, 35.48341], [-80.877799, 35.48306], [-80.877508, 35.484858], [-80.875985, 35.486325], [-80.876003, 35.488593], [-80.877045, 35.490458], [-80.880649, 35.494978], [-80.885402, 35.498891], [-80.89078, 35.501879], [-80.894899, 35.503517], [-80.897653, 35.503576], [-80.899209, 35.502456], [-80.8999, 35.502033], [-80.90013, 35.502276], [-80.908386, 35.51313], [-80.910066, 35.514926], [-80.909825, 35.515103], [-80.874796, 35.512501], [-80.874382, 35.512469], [-80.865882, 35.511816], [-80.866214, 35.507322], [-80.866468, 35.50389], [-80.866757, 35.502527], [-80.867749, 35.500349], [-80.867857, 35.500134], [-80.869396, 35.497042], [-80.86942, 35.496997], [-80.873685, 35.488418], [-80.874958, 35.483495]]]"
371190062041,"[[[-80.902891, 35.456053], [-80.9112, 35.452258], [-80.912847, 35.451804], [-80.915296, 35.451131], [-80.922606, 35.449121], [-80.930437, 35.44796], [-80.934904, 35.445016], [-80.938232, 35.444775], [-80.949037, 35.448492], [-80.946595, 35.449449], [-80.94274, 35.453417], [-80.942334, 35.455562], [-80.943007, 35.458984], [-80.940665, 35.462453], [-80.939729, 35.465265], [-80.937758, 35.465754], [-80.935022, 35.467681], [-80.93043, 35.468951], [-80.927256, 35.470298], [-80.921053, 35.471837], [-80.912397, 35.47102], [-80.908203, 35.474661], [-80.893396, 35.476938], [-80.891469, 35.476785], [-80.891587, 35.47165], [-80.89145, 35.470873], [-80.893617, 35.468009], [-80.894589, 35.466824], [-80.897155, 35.463844], [-80.897568, 35.462007], [-80.900935, 35.459019], [-80.902488, 35.456435], [-80.902891, 35.456053]]]"
371190062042,"[[[-80.902891, 35.456053], [-80.894792, 35.452761], [-80.894812, 35.452493], [-80.894541, 35.451798], [-80.888449, 35.452393], [-80.88846, 35.452245], [-80.891641, 35.448724], [-80.893281, 35.446003], [-80.89428, 35.445134], [-80.894428, 35.444616], [-80.896097, 35.444048], [-80.900345, 35.440519], [-80.901765, 35.438941], [-80.906681, 35.432645], [-80.911262, 35.430122], [-80.913808, 35.427707], [-80.917798, 35.426541], [-80.925575, 35.428033], [-80.934, 35.428414], [-80.936038, 35.428347], [-80.939947, 35.427885], [-80.9477, 35.426915], [-80.956609, 35.42751], [-80.95849, 35.431264], [-80.958691, 35.432634], [-80.950183, 35.447659], [-80.949037, 35.448492], [-80.938232, 35.444775], [-80.934904, 35.445016], [-80.930437, 35.44796], [-80.922606, 35.449121], [-80.915296, 35.451131], [-80.912847, 35.451804], [-80.9112, 35.452258], [-80.902891, 35.456053]]]"
371190062043,"[[[-80.943007, 35.458984], [-80.950518, 35.465025], [-80.951747, 35.46845], [-80.95049, 35.47309], [-80.94879, 35.476624], [-80.947861, 35.480698], [-80.945181, 35.484137], [-80.94703, 35.487699], [-80.940497, 35.492511], [-80.931549, 35.491809], [-80.923011, 35.490669], [-80.916476, 35.489552], [-80.908608, 35.488552], [-80.90181, 35.485703], [-80.896907, 35.485022], [-80.892073, 35.482632], [-80.888308, 35.480317], [-80.890696, 35.478703], [-80.891469, 35.476785], [-80.893396, 35.476938], [-80.908203, 35.474661], [-80.912397, 35.47102], [-80.921053, 35.471837], [-80.927256, 35.470298], [-80.93043, 35.468951], [-80.935022, 35.467681], [-80.937758, 35.465754], [-80.939729, 35.465265], [-80.940665, 35.462453], [-80.943007, 35.458984]]]"
371190062081,"[[[-80.888654, 35.46131], [-80.888703, 35.463215], [-80.888855, 35.466337], [-80.89145, 35.470873], [-80.891587, 35.47165], [-80.891469, 35.476785], [-80.890696, 35.478703], [-80.888308, 35.480317], [-80.884764, 35.481617], [-80.882791, 35.482044], [-80.879856, 35.482641], [-80.877799, 35.48306], [-80.875727, 35.48341], [-80.874958, 35.483495], [-80.873509, 35.483651], [-80.873401, 35.479817], [-80.87409, 35.477682], [-80.874385, 35.475992], [-80.873681, 35.471036], [-80.873373, 35.470258], [-80.871041, 35.464365], [-80.873821, 35.464113], [-80.875923, 35.46373], [-80.876264, 35.463657], [-80.876374, 35.46363], [-80.883408, 35.461805], [-80.88508, 35.461414], [-80.888654, 35.46131]]]"
371190062091,"[[[-80.888654, 35.46131], [-80.88508, 35.461414], [-80.883408, 35.461805], [-80.876374, 35.46363], [-80.876264, 35.463657], [-80.875923, 35.46373], [-80.873821, 35.464113], [-80.871041, 35.464365], [-80.869837, 35.461317], [-80.874265, 35.459668], [-80.874835, 35.459456], [-80.876413, 35.458865], [-80.877216, 35.458568], [-80.880507, 35.457333], [-80.881283, 35.456502], [-80.884738, 35.4528], [-80.884967, 35.452556], [-80.886483, 35.450932], [-80.887382, 35.452269], [-80.88846, 35.452245], [-80.888449, 35.452393], [-80.888544, 35.456926], [-80.888654, 35.46131]]]"
371190062093,"[[[-80.87769, 35.443101], [-80.88198, 35.443505], [-80.881159, 35.444933], [-80.884024, 35.447732], [-80.884067, 35.447822], [-80.885658, 35.450446], [-80.883971, 35.451759], [-80.884738, 35.4528], [-80.881283, 35.456502], [-80.880507, 35.457333], [-80.877216, 35.458568], [-80.876413, 35.458865], [-80.874835, 35.459456], [-80.874265, 35.459668], [-80.869837, 35.461317], [-80.868606, 35.458198], [-80.868008, 35.456639], [-80.867578, 35.455106], [-80.866935, 35.450296], [-80.866758, 35.448906], [-80.866678, 35.448236], [-80.866629, 35.447799], [-80.866591, 35.447548], [-80.866288, 35.445963], [-80.865489, 35.442226], [-80.869418, 35.442486], [-80.871304, 35.442594], [-80.875697, 35.442941], [-80.875883, 35.442956], [-80.877667, 35.443098], [-80.87769, 35.443101]]]"
371190062101,"[[[-80.886028, 35.429507], [-80.888575, 35.426691], [-80.889031, 35.423576], [-80.886912, 35.420972], [-80.886116, 35.418667], [-80.888153, 35.409321], [-80.890868, 35.407014], [-80.892661, 35.407086], [-80.894634, 35.406745], [-80.895424, 35.410927], [-80.896774, 35.414835], [-80.897179, 35.41891], [-80.898728, 35.423167], [-80.901831, 35.426816], [-80.901733, 35.428196], [-80.904996, 35.42964], [-80.906681, 35.432645], [-80.901765, 35.438941], [-80.900345, 35.440519], [-80.896097, 35.444048], [-80.894428, 35.444616], [-80.88198, 35.443505], [-80.87769, 35.443101], [-80.878362, 35.442105], [-80.878374, 35.441922], [-80.878593, 35.441304], [-80.879132, 35.441182], [-80.879426, 35.4407], [-80.88508, 35.434622], [-80.88524, 35.430937], [-80.886028, 35.429507]]]"
371190062102,"[[[-80.915943, 35.422512], [-80.916085, 35.424419], [-80.917798, 35.426541], [-80.913808, 35.427707], [-80.911262, 35.430122], [-80.906681, 35.432645], [-80.904996, 35.42964], [-80.901733, 35.428196], [-80.901831, 35.426816], [-80.898728, 35.423167], [-80.897179, 35.41891], [-80.896774, 35.414835], [-80.895424, 35.410927], [-80.894634, 35.406745], [-80.899923, 35.407009], [-80.901111, 35.4074], [-80.901014, 35.407619], [-80.900999, 35.407813], [-80.903206, 35.40944], [-80.905277, 35.410789], [-80.91033, 35.416501], [-80.91265, 35.421681], [-80.915943, 35.422512]]]"
371190062111,"[[[-80.87769, 35.443101], [-80.877667, 35.443098], [-80.875883, 35.442956], [-80.875697, 35.442941], [-80.871304, 35.442594], [-80.869418, 35.442486], [-80.865489, 35.442226], [-80.864823, 35.43372], [-80.86249, 35.428259], [-80.865378, 35.426286], [-80.869905, 35.422658], [-80.870597, 35.423274], [-80.874948, 35.420927], [-80.878553, 35.422022], [-80.876896, 35.425901], [-80.881755, 35.427757], [-80.885014, 35.429589], [-80.886028, 35.429507], [-80.88524, 35.430937], [-80.88508, 35.434622], [-80.879426, 35.4407], [-80.879132, 35.441182], [-80.878593, 35.441304], [-80.878374, 35.441922], [-80.878362, 35.442105], [-80.87769, 35.443101]]]"
371190062121,"[[[-80.86249, 35.428259], [-80.859634, 35.422515], [-80.857569, 35.418316], [-80.856521, 35.415198], [-80.856787, 35.415149], [-80.858188, 35.414439], [-80.859017, 35.414281], [-80.862828, 35.414022], [-80.866083, 35.412197], [-80.869391, 35.407216], [-80.87325, 35.405774], [-80.87357, 35.405971], [-80.873936, 35.406127], [-80.874381, 35.406217], [-80.874786, 35.406269], [-80.875053, 35.406237], [-80.879181, 35.404143], [-80.881177, 35.404216], [-80.879772, 35.406475], [-80.879834, 35.411846], [-80.874735, 35.419073], [-80.869905, 35.422658], [-80.865378, 35.426286], [-80.86249, 35.428259]]]"
371190062122,"[[[-80.854871, 35.409864], [-80.856908, 35.4093], [-80.858041, 35.408939], [-80.86937, 35.4047], [-80.87325, 35.405774], [-80.869391, 35.407216], [-80.866083, 35.412197], [-80.862828, 35.414022], [-80.859017, 35.414281], [-80.858188, 35.414439], [-80.856787, 35.415149], [-80.856521, 35.415198], [-80.854871, 35.409864]]]"
371190062141,"[[[-80.878135, 35.390404], [-80.881577, 35.386972], [-80.885656, 35.39072], [-80.890089, 35.3925], [-80.896906, 35.393296], [-80.898246, 35.393039], [-80.911655, 35.389012], [-80.921006, 35.388561], [-80.921038, 35.388889], [-80.920941, 35.389583], [-80.920014, 35.390399], [-80.919283, 35.392939], [-80.914094, 35.393023], [-80.91296, 35.393669], [-80.901859, 35.405048], [-80.892478, 35.399286], [-80.88806, 35.39651], [-80.886157, 35.395363], [-80.878135, 35.390404]]]"
371190062142,"[[[-80.901859, 35.405048], [-80.895322, 35.404868], [-80.89349, 35.405492], [-80.892782, 35.405932], [-80.890868, 35.407014], [-80.885858, 35.406653], [-80.881177, 35.404216], [-80.879181, 35.404143], [-80.875053, 35.406237], [-80.874786, 35.406269], [-80.874381, 35.406217], [-80.873936, 35.406127], [-80.87357, 35.405971], [-80.87325, 35.405774], [-80.86937, 35.4047], [-80.86949, 35.399379], [-80.873266, 35.396957], [-80.87577, 35.394227], [-80.878135, 35.390404], [-80.886157, 35.395363], [-80.88806, 35.39651], [-80.892478, 35.399286], [-80.901859, 35.405048]]]"
371190062151,"[[[-80.871134, 35.356085], [-80.874048, 35.360601], [-80.874889, 35.369511], [-80.879224, 35.378577], [-80.88064, 35.383651], [-80.883421, 35.38512], [-80.881577, 35.386972], [-80.878135, 35.390404], [-80.87577, 35.394227], [-80.873266, 35.396957], [-80.86949, 35.399379], [-80.86937, 35.4047], [-80.858041, 35.408939], [-80.856908, 35.4093], [-80.854871, 35.409864], [-80.849972, 35.394709], [-80.848459, 35.391048], [-80.844442, 35.381262], [-80.840922, 35.369056], [-80.841548, 35.368717], [-80.843057, 35.367824], [-80.849065, 35.366154], [-80.855822, 35.366831], [-80.858904, 35.365569], [-80.863974, 35.361526], [-80.864735, 35.360874], [-80.869568, 35.357262], [-80.871134, 35.356085]]]"
371190062152,"[[[-80.881577, 35.386972], [-80.883421, 35.38512], [-80.88064, 35.383651], [-80.879224, 35.378577], [-80.874889, 35.369511], [-80.874048, 35.360601], [-80.871134, 35.356085], [-80.882812, 35.347631], [-80.885437, 35.346558], [-80.885956, 35.346887], [-80.886119, 35.346973], [-80.887153, 35.347483], [-80.887846, 35.348378], [-80.888939, 35.353357], [-80.897074, 35.360205], [-80.897511, 35.361519], [-80.898182, 35.364464], [-80.903717, 35.372693], [-80.909454, 35.37674], [-80.913495, 35.377632], [-80.918243, 35.379885], [-80.921006, 35.388561], [-80.911655, 35.389012], [-80.898246, 35.393039], [-80.896906, 35.393296], [-80.890089, 35.3925], [-80.885656, 35.39072], [-80.881577, 35.386972]]]"
371190063021,"[[[-80.804611, 35.413657], [-80.804689, 35.411385], [-80.801611, 35.405974], [-80.801321, 35.40411], [-80.803498, 35.402009], [-80.803502, 35.399303], [-80.802264, 35.395853], [-80.804563, 35.38917], [-80.804254, 35.385224], [-80.804696, 35.384299], [-80.809999, 35.381471], [-80.808864, 35.378853], [-80.808339, 35.37328], [-80.80752, 35.372474], [-80.807231, 35.372311], [-80.807107, 35.372215], [-80.809383, 35.370957], [-80.809632, 35.37082], [-80.815389, 35.367577], [-80.819722, 35.363869], [-80.821202, 35.367302], [-80.823578, 35.368471], [-80.827897, 35.369799], [-80.83144, 35.370185], [-80.833333, 35.375127], [-80.834129, 35.382738], [-80.834777, 35.388915], [-80.834853, 35.389642], [-80.835174, 35.392729], [-80.837729, 35.397323], [-80.83973, 35.403097], [-80.841601, 35.405392], [-80.84295, 35.410802], [-80.841404, 35.410895], [-80.840725, 35.41096], [-80.837998, 35.411361], [-80.837688, 35.413809], [-80.83473, 35.416178], [-80.830255, 35.415794], [-80.825036, 35.413353], [-80.82247, 35.413225], [-80.818424, 35.413369], [-80.81754, 35.413301], [-80.814613, 35.412571], [-80.814237, 35.412498], [-80.811895, 35.412789], [-80.804611, 35.413657]]]"
371190063023,"[[[-80.756776, 35.42365], [-80.755988, 35.421981], [-80.755745, 35.421465], [-80.754235, 35.418236], [-80.753065, 35.415692], [-80.753134, 35.415393], [-80.752943, 35.414527], [-80.763703, 35.412222], [-80.766373, 35.401316], [-80.764255, 35.400226], [-80.769528, 35.397257], [-80.774006, 35.393038], [-80.775126, 35.392358], [-80.775521, 35.392196], [-80.778003, 35.391177], [-80.779632, 35.390275], [-80.786697, 35.384439], [-80.789047, 35.382334], [-80.794389, 35.380414], [-80.804988, 35.373384], [-80.807107, 35.372215], [-80.807231, 35.372311], [-80.80752, 35.372474], [-80.808339, 35.37328], [-80.808864, 35.378853], [-80.809999, 35.381471], [-80.804696, 35.384299], [-80.804254, 35.385224], [-80.804563, 35.38917], [-80.802264, 35.395853], [-80.803502, 35.399303], [-80.803498, 35.402009], [-80.801321, 35.40411], [-80.801611, 35.405974], [-80.804689, 35.411385], [-80.804611, 35.413657], [-80.800572, 35.415623], [-80.798847, 35.419259], [-80.794832, 35.423239], [-80.793256, 35.424812], [-80.792475, 35.42554], [-80.787905, 35.423244], [-80.78178, 35.423521], [-80.778391, 35.42276], [-80.776896, 35.421414], [-80.773638, 35.420625], [-80.772018, 35.420851], [-80.767475, 35.422615], [-80.763991, 35.424789], [-80.761393, 35.424411], [-80.756776, 35.42365]]]"
371190063031,"[[[-80.84295, 35.410802], [-80.845315, 35.410728], [-80.852645, 35.410412], [-80.854871, 35.409864], [-80.856521, 35.415198], [-80.857569, 35.418316], [-80.859634, 35.422515], [-80.848656, 35.425746], [-80.842728, 35.42637], [-80.842019, 35.420752], [-80.842177, 35.417597], [-80.842332, 35.417104], [-80.843176, 35.414281], [-80.84295, 35.410802]]]"
